id,text,LN1,LN2,LN3,LN4,LN5,LN6,LN7,LN8,LN9,LN10,LN11,LN12,LN13,LN14,LN15,LN16,LN17,LN18,LN19,LN20,LN21
9816,2014年8月12日，工行浙江省分行与华融公司在《浙江日报》上刊登《债权转让通知暨债务催收联合公告》，通知各借款人及担保人有关债权转让事宜，所附清单列明的主债权合同包括涉案编号为2013年（市中）字0133号的《流动资金借款合同》。,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9817,被告信博公司已足额支付利息至2013年8月20日，后又于2013年9月21日偿还利息9.74元。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9818,截止2015年6月2日，被告信博公司尚欠原告借款本金640万元及利息120651.59元、逾期利息985600元、利息的复利19800.77元。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9819,工行市中支行于2013年10月24日就涉案债权向本院提出实现担保物权的申请。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9820,本院于2013年11月22日作出（2013）温鹿商特字第166号、167号民事裁定，裁定对刘某乙、刘某甲名下坐落于温州市鹿城区车站大道京龙大厦1、2幢××层××号、××号的房屋准予采取拍卖、变卖或者以其他方式变价，工行市中支行对变价后所得款项依次在516万元、3384万元限额内优先受偿；,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9821,案件受理费分别为23960元、105500元，均由刘某乙、刘某甲负担。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9822,后工行市中支行就上述生效裁定书向本院申请执行，目前案件尚在执行中。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9823,本院认定的其他事实与原告华融公司诉称的事实一致。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9824,本院认为：工行市中支行与被告信博公司签订的《流动资金借款合同》，与被告创凯公司、琥珀公司以及潘建国、潘东兰分别签订的《最高额保证合同》，均未违反法律、行政法规的强制性规定，故上述合同对合同当事人均具有约束力。,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9825,工行市中支行已依约向被告信博公司发放贷款，被告信博公司未按期偿付贷款本金及利息，已构成违约，其应清偿余欠的贷款本金及利息，并按照合同约定的罚息利率支付期内利息的复利以及罚息。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9826,工行市中支行已将涉案债权转让给原告华融公司，并在《浙江日报》上发布债权转让公告，履行了通知义务，自公告之日起，被告信博公司应当向原告华融公司偿还上述债务。,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9827,原告华融公司主张自2013年7月21日起计收罚息，缺乏依据，本院不予支持。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9828,金融资产管理公司受让有抵押担保的债权后，可以依法取得对债权的抵押权。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9829,因上述债务所涉的实现担保物权案目前尚在执行中，故上述债务应扣除（2013）温鹿商特字第166号、167号民事裁定书执行受偿的金额。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9830,被告创凯公司、琥珀公司以及潘建国、潘东兰自愿为被告信博公司在一定期间内连续发生的债务提供最高额连带责任保证，涉案主债务属于上述最高额保证的担保范围，被告创凯公司、琥珀公司以及潘建国、潘东兰应当在保证范围内承担相应的保证责任。,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9831,国有商业银行向金融资产管理公司转让不良贷款，担保债权同时转让，无须征得担保人的同意，担保人仍在原担保范围内对受让人继续承担担保责任。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9832,故被告信博公司到期未履行上述债务的，原告华融公司有权要求被告创凯公司、琥珀公司以及潘建国、潘东兰在各自担保的最高债权限额内承担连带偿还责任。,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9833,原告同时依据两份《最高额保证合同》向被告琥珀公司主张权利，且在本院释明后未作出选择，故本院依法确定涉案主债务属于编号为2013年市中（保）字0013号《最高额保证合同》项下担保范围。,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9834,被告信博公司、创凯公司、琥珀公司、潘建国、潘东兰经本院合法传唤，无正当理由拒不到庭，本院依法缺席判决。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9835,依照《中华人民共和国合同法》第六十条第一款、第七十九条、第八十条第一款、第一百零七条、第二百零五条、第二百零六条、第二百零七条，《中华人民共和国担保法》第十四条、第十八条、第二十一条第一款、第二十二条，《最高人民法院关于审理涉及金融资产管理公司收购、管理、处置国有银行不良贷款形成的资产的案件适用法律若干问题的规定》第六条第一款、第七条，《最高人民法院关于金融资产管理公司收购、处置银行不良资产有关问题的补充通知》第二条，《中华人民共和国民事诉讼法》第九十二条第一款、第一百四十四条之规定，判决如下：,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9836,一、被告温州信博控股集团有限公司于本判决生效之日起十日内偿付原告中国华融资产管理股份有限公司浙江省分公司借款本金640万元及利息、逾期利息和复利（截止2015年6月2日的利息为120651.59元、逾期利息为985600元、利息的复利为19800.77元，之后的逾期利息以本金640万元为基数、复利以利息120651.59元为基数，均按年利率10.08%计算至本判决确定的履行之日止），但上述主债务应扣除（2013）温鹿商特字第166号、167号民事裁定书执行受偿的金额。,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9837,二、被告温州创凯贸易有限公司对上述第一项债务承担连带偿还责任，但其承担连带偿还责任的范围与编号为2012年市中（保）字0026号《最高额保证合同》项下担保的其他债务合计不超过2500万元。,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9838,三、被告潘建国、潘东兰对上述第一项债务承担连带偿还责任，但其承担连带偿还责任的范围与编号为2012年市中（保）字XB0001号《最高额保证合同》项下担保的其他债务合计不超过2000万元。,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9839,四、被告浙江琥珀经贸有限公司对上述第一项债务承担连带偿还责任，但其承担连带偿还责任的范围与编号为2013年市中（保）字0013号《最高额保证合同》项下担保的其他债务合计不超过2000万元。,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9840,案件受理费62458元，由原告中国华融资产管理股份有限公司浙江省分公司负担723元，由被告温州信博控股集团有限公司、温州创凯贸易有限公司、潘建国、潘东兰、浙江琥珀经贸有限公司负担61735元。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9841,生产资料公司、农药化工公司、冯煜汉、余迅、何宇鹏、黄旭彬、赵红、余乐莲、黄东、郑金浩、李亮和、叶炳权、吴绮媚、杜炳华、梁杰文、周海华共同上诉请求：1.撤销一审判决第一项，改判生产资料公司无须承担清偿责任；,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9842,2.撤销一审判决第二项，改判农药化工公司、冯煜汉、余迅、何宇鹏、黄旭彬、赵红、余乐莲、黄东、郑金浩、李亮和、叶炳权、吴绮媚、杜炳华、梁杰文、周海华无须承担清偿责任。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9843,事实和理由：（一）一审判决认定粤财公司主张的债权是“担保债权”，粤财公司也未持异议，所以我方同意涉案债权为担保之债。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9844,（二）无论粤财公司主张的是“主债权”或是“担保债权”，其诉请因时效的问题依法不应得到支持。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9845,如果粤财公司主张的是“担保债权”，因生产资料公司的担保期限已过，依法免除担保责任。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9846,如果粤财公司主张的是“主债权”，因其在受让债权后的催收瑕疵导致超过法律规定的诉讼时效，依法丧失胜诉权。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9847,（三）假设本案不存在诉讼时效及担保期限的问题，有关的债务也不应该由生产资料公司、农药化工公司、冯煜汉、余迅、何宇鹏、黄旭彬、赵红、余乐莲、黄东、郑金浩、李亮和、叶炳权、吴绮媚、杜炳华、梁杰文、周海华承担，而应由供销合作联社和供销资产公司承担。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9848,理由如下：1.生产资料公司与中山市生产资料（集团）公司（以下简称生产资料集团公司）不是严格法律意义上的改名关系。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9849,生产资料公司是由新的15个股东通过出资重新组建的有限公司，注册资本是新的、股东是新的、公司章程是新的、企业性质是新的；,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9850,2.生产资料公司与生产资料集团公司的关系仅仅体现为在改制开始作为主管部门的供销合作联社确实是准备将生产资料集团公司整体转制的，为此在办理工商手续时也是按照整体转制的方式进行了申报及披露，但供销合作联社在办理转制过程中觉得生产资料集团公司的资产情况良好，有比较多的优质资产，后来就改变了所谓的转制方式，即按照生产资料公司承接了生产资料集团公司的部分债权债务的方式进行改制，生产资料公司承接的债务比债权多480多万元，没有从生产资料集团公司获得任何权益；,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9851,3.供销合作联社和供销资产公司对涉案债权负有不可推卸的清偿责任。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9852,表面上生产资料公司与生产资料集团公司的关系是改名关系，实际上生产资料集团公司被供销合作联社及供销资产公司吸收，有关的净资产4000多万元被该两单位承接并处置，涉案债务也约定由供销合作联社、供销资产公司承接，也进行了交接，现在的情况是，供销合作联社、供销资产公司只享受从生产资料集团公司承接债权、资产的权利，而想逃避约定承担的义务。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9853,生产资料公司并非法律意义上的改名关系，仅仅基于政策的要求承担生产资料集团公司的部分债权债务而已。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9854,如果是改名应该全部接管生产资料集团公司，也应该对生产资料集团公司进行后期的经营和管理，但生产资料公司并没有参与，只是供销合作联社和供销资产公司进行管理。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9855,从中可以看出供销合作联社和供销资产公司才是生产资料集团公司债权债务的承接方。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9856,从公平的原则考虑，生产资料公司的十六个股东，当时冒着非常大的经济风险，被迫买断工龄、丧失原有的市场及社会优越地位而配合政府倡导的改制，而面对承诺过的涉案债务，现在供销合作联社和供销资产公司却没有正确面对，可以说，供销合作联社和供销资产公司通过所谓的改制将生产资料集团公司的有效资产抽离并进行处置，而要生产资料公司及其股东承担责任，其后果必然影响政府的声誉和社会的稳定。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9857,而且涉案款项的借款用途是用于供销合作联社出资购买广发银行的股份之用。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9858,出现在证据中的公章视作生产资料集团公司的意思表示，该认定无法让生产资料公司及其股东信服。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9859,在整个所谓的改制中，生产资料公司均没有任何主动权，有关的公章由于已经改制，供销合作联社和供销资产公司在没有办理任何移交手续的情况下强制的对有关公章进行收管及使用，从来没有征询生产资料公司的意见。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9860,按理如果这个债务需要生产资料公司承担的，应该通知生产资料公司并由其盖章（生产资料公司早已启用新的公章）。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9861,但供销合作联社和供销资产公司在没有征得生产资料公司同意、使用早已经失效的生产资料集团公司的公章，对债务进行确认。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9862,有关的债务，无论是主债务还是担保债务，依法应由行为人供销合作联社和供销资产公司承担。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9863,（四）15个股东无须对涉案债务承担连带责任。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9864,15个股东减资行为仅仅是减低自己出资的额度，没有从承接的生产资料集团公司的资产中抽逃出资，因此15个股东减资行为不应该成为需要对粤财公司债权承担责任的理由，同样地生产资料公司的股东在公司没有被清算时被吊销也不应该成为需要对粤财公司债权承担责任的理由。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9865,粤财公司在诉讼过程中放弃对负连带责任的何凌初（已死亡，应由继承人作为责任主体）的责任追讨，就应视粤财公司放弃对生产资料公司的其他股东的主张权。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9866,何凌初在生产资料公司占28.768%股权，如果粤财公司放弃对其继承人的追讨，必然对其他股东不公平，应视粤财公司放弃对所有股东的追讨权才合法公平。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9867,（五）假设生产资料公司、农药化工公司、冯煜汉、余迅、何宇鹏、黄旭彬、赵红、余乐莲、黄东、郑金浩、李亮和、叶炳权、吴绮媚、杜炳华、梁杰文、周海华需要承担责任，一审判决支持粤财公司主张的罚息、复利没有法律依据。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9868,根据《最高人民法院关于审理涉及金融不良债权转让案件工作座谈会纪要》，资产管理公司仅限于四大资产管理公司，粤财公司不包括在该纪要中的资产公司中，因此有关的催收途径不适用公告方式；,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9869,另外，粤财公司也并非具有金融经营许可证的资产管理公司，其无权收取“罚息”和“复利”。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9870,在合同法的有关条文中，关于债权转让的条款规定，与人身关系有关的权利义务不得转让，而“罚息”和“复利”是金融经营单位才具有的权利，并且该权利依赖于“金融经营许可证”，与经营单位的人身关系有关，依据该规定，粤财公司当然无权收取“罚息”和“复利”。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9871,粤财公司辩称，（一）我方在一审明确要求对方承担的责任既是债务人的责任也是担保人的责任。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9872,（二）上诉人提出的债务转移通知书没有得到债权人的同意不发生法律效力的观点是错误的，生产资料集团公司因为改制而注销，生产资料集团公司是承接了中山市工贸公司（以下简称工贸公司）的债务，广发银行向工贸公司和生产资料集团公司主张债权，因找不到工贸公司，所以找到生产资料集团公司，生产资料集团公司向广发银行说明按照政府的安排注销了工贸公司，生产资料集团公司承接了工贸公司的所有的债权债务，同时生产资料集团公司向广发银行出具了债务转移通知书和借款确认书，承诺该笔债务由生产资料集团公司来负责偿还。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
